body,category,rating,url,price,title,referer,stock,newcookies,size
,Young Adult,Five,http://localhost/books.toscrape.com/catalogue/scarlett-epstein-hates-it-here_828/index.html,,Scarlett Epstein Hates It Here,http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/index.html,15,,18404
,Young Adult,Four,http://localhost/books.toscrape.com/catalogue/a-fierce-and-subtle-poison_875/index.html,,A Fierce and Subtle Poison,http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/index.html,16,,18536
,Young Adult,Three,http://localhost/books.toscrape.com/catalogue/burning_884/index.html,,Burning,http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/index.html,16,,18002
,Young Adult,Two,http://localhost/books.toscrape.com/catalogue/obsidian-lux-1_911/index.html,,Obsidian (Lux #1),http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/index.html,16,,18658
,Young Adult,Three,http://localhost/books.toscrape.com/catalogue/the-natural-history-of-us-the-fine-art-of-pretending-2_941/index.html,,The Natural History of Us (The Fine Art of Pretending #2),http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/index.html,16,,19309
,Science,One,http://localhost/books.toscrape.com/catalogue/the-selfish-gene_81/index.html,,The Selfish Gene,http://localhost/books.toscrape.com/catalogue/category/books/science_22/index.html,1,,20815
,Science,Four,http://localhost/books.toscrape.com/catalogue/seven-brief-lessons-on-physics_219/index.html,,Seven Brief Lessons on Physics,http://localhost/books.toscrape.com/catalogue/category/books/science_22/index.html,3,,19811
,Science,Two,http://localhost/books.toscrape.com/catalogue/surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227/index.html,,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",http://localhost/books.toscrape.com/catalogue/category/books/science_22/index.html,3,,19257
,Science,Five,http://localhost/books.toscrape.com/catalogue/the-disappearing-spoon-and-other-true-tales-of-madness-love-and-the-history-of-the-world-from-the-periodic-table-of-the-elements_244/index.html,,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",http://localhost/books.toscrape.com/catalogue/category/books/science_22/index.html,3,,20299
,Science,Four,http://localhost/books.toscrape.com/catalogue/the-elegant-universe-superstrings-hidden-dimensions-and-the-quest-for-the-ultimate-theory_245/index.html,,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",http://localhost/books.toscrape.com/catalogue/category/books/science_22/index.html,3,,19247
,Science,Two,http://localhost/books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/index.html,,Peak: Secrets from the New Science of Expertise,http://localhost/books.toscrape.com/catalogue/category/books/science_22/index.html,5,,17212
,Science,Three,http://localhost/books.toscrape.com/catalogue/the-grand-design_405/index.html,,The Grand Design,http://localhost/books.toscrape.com/catalogue/category/books/science_22/index.html,5,,22817
,Science,Four,http://localhost/books.toscrape.com/catalogue/the-origin-of-species_499/index.html,,The Origin of Species,http://localhost/books.toscrape.com/catalogue/category/books/science_22/index.html,7,,20044
,Science,One,http://localhost/books.toscrape.com/catalogue/diary-of-a-citizen-scientist-chasing-tiger-beetles-and-other-new-ways-of-engaging-the-world_517/index.html,,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,http://localhost/books.toscrape.com/catalogue/category/books/science_22/index.html,8,,21673
,Science,One,http://localhost/books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html,,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",http://localhost/books.toscrape.com/catalogue/category/books/science_22/index.html,9,,20050
,Science,One,http://localhost/books.toscrape.com/catalogue/tipping-point-for-planet-earth-how-close-are-we-to-the-edge_643/index.html,,Tipping Point for Planet Earth: How Close Are We to the Edge?,http://localhost/books.toscrape.com/catalogue/category/books/science_22/index.html,12,,19881
,Science,Four,http://localhost/books.toscrape.com/catalogue/sorting-the-beef-from-the-bull-the-science-of-food-fraud-forensics_736/index.html,,Sorting the Beef from the Bull: The Science of Food Fraud Forensics,http://localhost/books.toscrape.com/catalogue/category/books/science_22/index.html,14,,20716
,Science,Five,http://localhost/books.toscrape.com/catalogue/immunity-how-elie-metchnikoff-changed-the-course-of-modern-medicine_900/index.html,,Immunity: How Elie Metchnikoff Changed the Course of Modern Medicine,http://localhost/books.toscrape.com/catalogue/category/books/science_22/index.html,16,,20721
,Science,Four,http://localhost/books.toscrape.com/catalogue/the-most-perfect-thing-inside-and-outside-a-birds-egg_938/index.html,,The Most Perfect Thing: Inside (and Outside) a Bird's Egg,http://localhost/books.toscrape.com/catalogue/category/books/science_22/index.html,16,,20175
,Poetry,Two,http://localhost/books.toscrape.com/catalogue/howl-and-other-poems_522/index.html,,Howl and Other Poems,http://localhost/books.toscrape.com/catalogue/category/books/poetry_23/index.html,8,,18701
,Poetry,Five,http://localhost/books.toscrape.com/catalogue/les-fleurs-du-mal_530/index.html,,Les Fleurs du Mal,http://localhost/books.toscrape.com/catalogue/category/books/poetry_23/index.html,8,,16576
,Poetry,Five,http://localhost/books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html,,Out of Print: City Lights Spotlight No. 14,http://localhost/books.toscrape.com/catalogue/category/books/poetry_23/index.html,8,,21251
,Young Adult,Four,http://localhost/books.toscrape.com/catalogue/the-art-of-not-breathing_58/index.html,,The Art of Not Breathing,http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html,1,,17629
,Young Adult,Five,http://localhost/books.toscrape.com/catalogue/the-haters_67/index.html,,The Haters,http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html,1,,19547
,Nonfiction,Three,http://localhost/books.toscrape.com/catalogue/rising-strong_539/index.html,,Rising Strong,http://localhost/books.toscrape.com/catalogue/the-rosie-project-don-tillman-1_761/index.html,8,,18522
,Nonfiction,Three,http://localhost/books.toscrape.com/catalogue/mans-search-for-meaning_533/index.html,,Man's Search for Meaning,http://localhost/books.toscrape.com/catalogue/the-rosie-project-don-tillman-1_761/index.html,8,,19547
,Nonfiction,Two,http://localhost/books.toscrape.com/catalogue/love-that-boy-what-two-presidents-eight-road-trips-and-my-son-taught-me-about-a-parents-expectations_532/index.html,,"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",http://localhost/books.toscrape.com/catalogue/the-rosie-project-don-tillman-1_761/index.html,8,,20417
,Nonfiction,Three,http://localhost/books.toscrape.com/catalogue/living-forward-a-proven-plan-to-stop-drifting-and-get-the-life-you-want_531/index.html,,Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want,http://localhost/books.toscrape.com/catalogue/the-rosie-project-don-tillman-1_761/index.html,8,,19891
,Nonfiction,One,http://localhost/books.toscrape.com/catalogue/i-will-find-you_524/index.html,,I Will Find You,http://localhost/books.toscrape.com/catalogue/the-rosie-project-don-tillman-1_761/index.html,8,,20098
,Nonfiction,Two,http://localhost/books.toscrape.com/catalogue/brazen-the-courage-to-find-the-you-thats-been-hiding_514/index.html,,Brazen: The Courage to Find the You That's Been Hiding,http://localhost/books.toscrape.com/catalogue/the-rosie-project-don-tillman-1_761/index.html,8,,19907
,Young Adult,One,http://localhost/books.toscrape.com/catalogue/girl-online-on-tour-girl-online-2_101/index.html,,Girl Online On Tour (Girl Online #2),http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html,2,,18199
,Young Adult,Four,http://localhost/books.toscrape.com/catalogue/new-moon-twilight-2_105/index.html,,New Moon (Twilight #2),http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html,2,,17794
,Young Adult,Five,http://localhost/books.toscrape.com/catalogue/annie-on-my-mind_120/index.html,,Annie on My Mind,http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html,3,,18193
,Young Adult,Three,http://localhost/books.toscrape.com/catalogue/boy-meets-boy_134/index.html,,Boy Meets Boy,http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html,3,,18780
,Young Adult,One,http://localhost/books.toscrape.com/catalogue/cinder-the-lunar-chronicles-1_139/index.html,,Cinder (The Lunar Chronicles #1),http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html,3,,18434
,Young Adult,Four,http://localhost/books.toscrape.com/catalogue/golden-heart-of-dread-3_161/index.html,,Golden (Heart of Dread #3),http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html,3,,18236
,Young Adult,Five,http://localhost/books.toscrape.com/catalogue/lady-renegades-rebel-belle-3_181/index.html,,Lady Renegades (Rebel Belle #3),http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html,3,,18310
,Young Adult,Four,http://localhost/books.toscrape.com/catalogue/legend-legend-1_184/index.html,,Legend (Legend #1),http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html,3,,18776
,Young Adult,Four,http://localhost/books.toscrape.com/catalogue/scarlet-the-lunar-chronicles-2_218/index.html,,Scarlet (The Lunar Chronicles #2),http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html,3,,18682
,Young Adult,Four,http://localhost/books.toscrape.com/catalogue/the-land-of-10000-madonnas_258/index.html,,"The Land of 10,000 Madonnas",http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html,3,,18219
,Young Adult,Three,http://localhost/books.toscrape.com/catalogue/the-new-guy-and-other-senior-year-distractions_266/index.html,,The New Guy (and Other Senior Year Distractions),http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html,3,,19549
,Young Adult,Two,http://localhost/books.toscrape.com/catalogue/two-boys-kissing_294/index.html,,Two Boys Kissing,http://localhost/books.toscrape.com/catalogue/category/books/young-adult_21/page-3.html,3,,18281
,Fiction,Four,http://localhost/books.toscrape.com/catalogue/sister-dear_485/index.html,,Sister Dear,http://localhost/books.toscrape.com/catalogue/green-eggs-and-ham-beginner-books-b-16_165/index.html,7,,18576
,Fiction,Three,http://localhost/books.toscrape.com/catalogue/memoirs-of-a-geisha_477/index.html,,Memoirs of a Geisha,http://localhost/books.toscrape.com/catalogue/green-eggs-and-ham-beginner-books-b-16_165/index.html,7,,17781
,Fiction,One,http://localhost/books.toscrape.com/catalogue/me-before-you-me-before-you-1_434/index.html,,Me Before You (Me Before You #1),http://localhost/books.toscrape.com/catalogue/green-eggs-and-ham-beginner-books-b-16_165/index.html,6,,18185
,Home,One,http://localhost/books.toscrape.com/catalogue/page-14.html,,,http://localhost/books.toscrape.com/catalogue/page-13.html,,,50778
,Default,Three,http://localhost/books.toscrape.com/catalogue/the-power-of-habit-why-we-do-what-we-do-in-life-and-business_760/index.html,,The Power of Habit: Why We Do What We Do in Life and Business,http://localhost/books.toscrape.com/catalogue/page-13.html,14,,22955
,Childrens,Two,http://localhost/books.toscrape.com/catalogue/the-cat-in-the-hat-beginner-books-b-1_235/index.html,,The Cat in the Hat (Beginner Books B-1),http://localhost/books.toscrape.com/catalogue/diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html,3,,18407
,Childrens,Three,http://localhost/books.toscrape.com/catalogue/red-the-true-story-of-red-riding-hood_210/index.html,,Red: The True Story of Red Riding Hood,http://localhost/books.toscrape.com/catalogue/diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html,3,,19132
,Childrens,Two,http://localhost/books.toscrape.com/catalogue/horrible-bear_168/index.html,,Horrible Bear!,http://localhost/books.toscrape.com/catalogue/diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html,3,,18109
,Poetry,Five,http://localhost/books.toscrape.com/catalogue/quarter-life-poetry-poems-for-the-young-broke-and-hangry_727/index.html,,"Quarter Life Poetry: Poems for the Young, Broke and Hangry",http://localhost/books.toscrape.com/catalogue/category/books/poetry_23/index.html,14,,18939
,Poetry,Four,http://localhost/books.toscrape.com/catalogue/salt_731/index.html,,salt.,http://localhost/books.toscrape.com/catalogue/category/books/poetry_23/index.html,14,,16501
,Poetry,One,http://localhost/books.toscrape.com/catalogue/night-sky-with-exit-wounds_822/index.html,,Night Sky with Exit Wounds,http://localhost/books.toscrape.com/catalogue/category/books/poetry_23/index.html,15,,18444
,Poetry,Four,http://localhost/books.toscrape.com/catalogue/poems-that-make-grown-women-cry_824/index.html,,Poems That Make Grown Women Cry,http://localhost/books.toscrape.com/catalogue/category/books/poetry_23/index.html,15,,18892
,Nonfiction,Two,http://localhost/books.toscrape.com/catalogue/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html,,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,http://localhost/books.toscrape.com/catalogue/rising-strong_539/index.html,9,,20566
,Nonfiction,Three,http://localhost/books.toscrape.com/catalogue/zero-to-one-notes-on-startups-or-how-to-build-the-future_555/index.html,,"Zero to One: Notes on Startups, or How to Build the Future",http://localhost/books.toscrape.com/catalogue/rising-strong_539/index.html,8,,20970
,Nonfiction,One,http://localhost/books.toscrape.com/catalogue/why-not-me_554/index.html,,Why Not Me?,http://localhost/books.toscrape.com/catalogue/rising-strong_539/index.html,8,,21309
,Nonfiction,Two,http://localhost/books.toscrape.com/catalogue/when-breath-becomes-air_553/index.html,,When Breath Becomes Air,http://localhost/books.toscrape.com/catalogue/rising-strong_539/index.html,8,,19879
,Nonfiction,Four,http://localhost/books.toscrape.com/catalogue/the-midnight-assassin-panic-scandal-and-the-hunt-for-americas-first-serial-killer_549/index.html,,"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",http://localhost/books.toscrape.com/catalogue/rising-strong_539/index.html,8,,20690
,Nonfiction,Five,http://localhost/books.toscrape.com/catalogue/smarter-faster-better-the-secrets-of-being-productive-in-life-and-business_543/index.html,,Smarter Faster Better: The Secrets of Being Productive in Life and Business,http://localhost/books.toscrape.com/catalogue/rising-strong_539/index.html,8,,17664
,Poetry,Four,http://localhost/books.toscrape.com/catalogue/untitled-collection-sabbath-poems-2014_953/index.html,,Untitled Collection: Sabbath Poems 2014,http://localhost/books.toscrape.com/catalogue/category/books/poetry_23/index.html,16,,19629
,Poetry,Three,http://localhost/books.toscrape.com/catalogue/slow-states-of-collapse-poems_960/index.html,,Slow States of Collapse: Poems,http://localhost/books.toscrape.com/catalogue/category/books/poetry_23/index.html,17,,19846
,Fantasy,Two,http://localhost/books.toscrape.com/catalogue/one-second-seven-7_41/index.html,,One Second (Seven #7),http://localhost/books.toscrape.com/catalogue/legend-legend-1_184/index.html,1,,20214
,Fantasy,Four,http://localhost/books.toscrape.com/catalogue/myriad-prentor-1_36/index.html,,Myriad (Prentor #1),http://localhost/books.toscrape.com/catalogue/lady-renegades-rebel-belle-3_181/index.html,1,,18606
,Fantasy,Four,http://localhost/books.toscrape.com/catalogue/shadow-rites-jane-yellowrock-10_51/index.html,,Shadow Rites (Jane Yellowrock #10),http://localhost/books.toscrape.com/catalogue/the-land-of-10000-madonnas_258/index.html,1,,18448
,Fantasy,One,http://localhost/books.toscrape.com/catalogue/origins-alphas-05_42/index.html,,Origins (Alphas 0.5),http://localhost/books.toscrape.com/catalogue/scarlet-the-lunar-chronicles-2_218/index.html,1,,18947
,Paranormal,One,http://localhost/books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html,,"Vampire Knight, Vol. 1 (Vampire Knight #1)",http://localhost/books.toscrape.com/catalogue/category/books/paranormal_24/index.html,1,,18311
,Art,Four,http://localhost/books.toscrape.com/catalogue/history-of-beauty_521/index.html,,History of Beauty,http://localhost/books.toscrape.com/catalogue/category/books/art_25/index.html,8,,18707
,Art,Three,http://localhost/books.toscrape.com/catalogue/the-new-drawing-on-the-right-side-of-the-brain_550/index.html,,The New Drawing on the Right Side of the Brain,http://localhost/books.toscrape.com/catalogue/category/books/art_25/index.html,8,,18875
,Art,Four,http://localhost/books.toscrape.com/catalogue/art-and-fear-observations-on-the-perils-and-rewards-of-artmaking_559/index.html,,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,http://localhost/books.toscrape.com/catalogue/category/books/art_25/index.html,9,,21470
,Home,One,http://localhost/books.toscrape.com/catalogue/page-15.html,,,http://localhost/books.toscrape.com/catalogue/page-14.html,,,51254
,Sequential Art,Two,http://localhost/books.toscrape.com/catalogue/naruto-3-in-1-edition-vol-14-includes-vols-40-41-42-naruto-omnibus-14_721/index.html,,"Naruto (3-in-1 Edition), Vol. 14: Includes Vols. 40, 41 & 42 (Naruto: Omnibus #14)",http://localhost/books.toscrape.com/catalogue/page-14.html,14,,18813
,Sequential Art,Two,http://localhost/books.toscrape.com/catalogue/red-hoodarsenal-vol-1-open-for-business-red-hoodarsenal-1_729/index.html,,"Red Hood/Arsenal, Vol. 1: Open for Business (Red Hood/Arsenal #1)",http://localhost/books.toscrape.com/catalogue/page-14.html,14,,18341
,Sequential Art,Three,http://localhost/books.toscrape.com/catalogue/robin-war_730/index.html,,Robin War,http://localhost/books.toscrape.com/catalogue/page-14.html,14,,17052
,Sequential Art,Four,http://localhost/books.toscrape.com/catalogue/so-cute-it-hurts-vol-6-so-cute-it-hurts-6_734/index.html,,"So Cute It Hurts!!, Vol. 6 (So Cute It Hurts!! #6)",http://localhost/books.toscrape.com/catalogue/page-14.html,14,,19055
,Default,Five,http://localhost/books.toscrape.com/catalogue/steve-jobs_737/index.html,,Steve Jobs,http://localhost/books.toscrape.com/catalogue/page-14.html,14,,18633
,Sequential Art,Five,http://localhost/books.toscrape.com/catalogue/superman-vol-1-before-truth-superman-by-gene-luen-yang-1_739/index.html,,Superman Vol. 1: Before Truth (Superman by Gene Luen Yang #1),http://localhost/books.toscrape.com/catalogue/page-14.html,14,,19667
,Fiction,Three,http://localhost/books.toscrape.com/catalogue/112263_583/index.html,,11/22/63,http://localhost/books.toscrape.com/catalogue/sister-dear_485/index.html,11,,18626
,Fiction,One,http://localhost/books.toscrape.com/catalogue/the-shack_576/index.html,,The Shack,http://localhost/books.toscrape.com/catalogue/sister-dear_485/index.html,9,,18341
,Fiction,One,http://localhost/books.toscrape.com/catalogue/the-high-mountains-of-portugal_547/index.html,,The High Mountains of Portugal,http://localhost/books.toscrape.com/catalogue/sister-dear_485/index.html,8,,18730
,Nonfiction,Three,http://localhost/books.toscrape.com/catalogue/snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631/index.html,,Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,http://localhost/books.toscrape.com/catalogue/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html,12,,20278
,Nonfiction,Four,http://localhost/books.toscrape.com/catalogue/furiously-happy-a-funny-book-about-horrible-things_619/index.html,,Furiously Happy: A Funny Book About Horrible Things,http://localhost/books.toscrape.com/catalogue/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html,12,,20603
,Nonfiction,Four,http://localhost/books.toscrape.com/catalogue/the-sleep-revolution-transforming-your-life-one-night-at-a-time_608/index.html,,"The Sleep Revolution: Transforming Your Life, One Night at a Time",http://localhost/books.toscrape.com/catalogue/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html,11,,21911
,Nonfiction,Five,http://localhost/books.toscrape.com/catalogue/mother-can-you-not_599/index.html,,"Mother, Can You Not?",http://localhost/books.toscrape.com/catalogue/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html,11,,20073
,Nonfiction,Three,http://localhost/books.toscrape.com/catalogue/a-mothers-reckoning-living-in-the-aftermath-of-tragedy_585/index.html,,A Mother's Reckoning: Living in the Aftermath of Tragedy,http://localhost/books.toscrape.com/catalogue/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html,11,,20855
,Nonfiction,Two,http://localhost/books.toscrape.com/catalogue/10-happier-how-i-tamed-the-voice-in-my-head-reduced-stress-without-losing-my-edge-and-found-self-help-that-actually-works_582/index.html,,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",http://localhost/books.toscrape.com/catalogue/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html,10,,19436
,Fiction,Two,http://localhost/books.toscrape.com/catalogue/millers-valley_534/index.html,,Miller's Valley,http://localhost/books.toscrape.com/catalogue/sister-dear_485/index.html,8,,18782
,Fiction,Four,http://localhost/books.toscrape.com/catalogue/hystopia-a-novel_523/index.html,,Hystopia: A Novel,http://localhost/books.toscrape.com/catalogue/sister-dear_485/index.html,8,,19188
,Fantasy,Two,http://localhost/books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html,,Vampire Girl (Vampire Girl #1),http://localhost/books.toscrape.com/catalogue/one-second-seven-7_41/index.html,1,,18784
,Fantasy,Three,http://localhost/books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/index.html,,The Silent Twin (Detective Jennifer Knight #3),http://localhost/books.toscrape.com/catalogue/one-second-seven-7_41/index.html,1,,20739
,Fiction,Four,http://localhost/books.toscrape.com/catalogue/the-bourne-identity-jason-bourne-1_492/index.html,,The Bourne Identity (Jason Bourne #1),http://localhost/books.toscrape.com/catalogue/sister-dear_485/index.html,7,,16603
,Fantasy,One,http://localhost/books.toscrape.com/catalogue/the-mirror-the-maze-the-wrath-and-the-dawn-15_73/index.html,,The Mirror & the Maze (The Wrath and the Dawn #1.5),http://localhost/books.toscrape.com/catalogue/two-boys-kissing_294/index.html,1,,17939
,Fantasy,Three,http://localhost/books.toscrape.com/catalogue/sister-sable-the-mad-queen-1_54/index.html,,Sister Sable (The Mad Queen #1),http://localhost/books.toscrape.com/catalogue/the-new-guy-and-other-senior-year-distractions_266/index.html,1,,18562
,Art,Three,http://localhost/books.toscrape.com/catalogue/feathers-displays-of-brilliant-plumage_695/index.html,,Feathers: Displays of Brilliant Plumage,http://localhost/books.toscrape.com/catalogue/category/books/art_25/index.html,14,,17930
,Add a comment,Two,http://localhost/books.toscrape.com/catalogue/cosmos_141/index.html,,Cosmos,http://localhost/books.toscrape.com/catalogue/shadow-rites-jane-yellowrock-10_51/index.html,3,,18928
,Add a comment,One,http://localhost/books.toscrape.com/catalogue/girlboss_113/index.html,,#GIRLBOSS,http://localhost/books.toscrape.com/catalogue/shadow-rites-jane-yellowrock-10_51/index.html,3,,18943
,Fiction,Five,http://localhost/books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html,,The Silent Sister (Riley MacPherson #1),http://localhost/books.toscrape.com/catalogue/112263_583/index.html,12,,18395
,Fiction,Two,http://localhost/books.toscrape.com/catalogue/the-dinner-party_635/index.html,,The Dinner Party,http://localhost/books.toscrape.com/catalogue/112263_583/index.html,12,,19235
,Fiction,One,http://localhost/books.toscrape.com/catalogue/the-improbability-of-love_607/index.html,,The Improbability of Love,http://localhost/books.toscrape.com/catalogue/112263_583/index.html,11,,18544
,Home,One,http://localhost/books.toscrape.com/catalogue/page-16.html,,,http://localhost/books.toscrape.com/catalogue/page-15.html,,,50812
,Default,Three,http://localhost/books.toscrape.com/catalogue/hush-hush-hush-hush-1_701/index.html,,"Hush, Hush (Hush, Hush #1)",http://localhost/books.toscrape.com/catalogue/page-15.html,14,,19084
,Fiction,Two,http://localhost/books.toscrape.com/catalogue/mothering-sunday_600/index.html,,Mothering Sunday,http://localhost/books.toscrape.com/catalogue/112263_583/index.html,11,,18964
,Fiction,One,http://localhost/books.toscrape.com/catalogue/lies-and-other-acts-of-love_596/index.html,,Lies and Other Acts of Love,http://localhost/books.toscrape.com/catalogue/112263_583/index.html,11,,18620
,Fiction,Three,http://localhost/books.toscrape.com/catalogue/daredevils_590/index.html,,Daredevils,http://localhost/books.toscrape.com/catalogue/112263_583/index.html,11,,21196
,Default,Five,http://localhost/books.toscrape.com/catalogue/lady-midnight-the-dark-artifices-1_707/index.html,,Lady Midnight (The Dark Artifices #1),http://localhost/books.toscrape.com/catalogue/page-15.html,14,,20533
,Default,Four,http://localhost/books.toscrape.com/catalogue/living-leadership-by-insight-a-good-leader-achieves-a-great-leader-builds-monuments_709/index.html,,"Living Leadership by Insight: A Good Leader Achieves, a Great Leader Builds Monuments",http://localhost/books.toscrape.com/catalogue/page-15.html,14,,20032
,Sequential Art,Two,http://localhost/books.toscrape.com/catalogue/lowriders-to-the-center-of-the-earth-lowriders-in-space-2_712/index.html,,Lowriders to the Center of the Earth (Lowriders in Space #2),http://localhost/books.toscrape.com/catalogue/page-15.html,14,,18880
,Default,Three,http://localhost/books.toscrape.com/catalogue/luckiest-girl-alive_713/index.html,,Luckiest Girl Alive,http://localhost/books.toscrape.com/catalogue/page-15.html,14,,19134
,Psychology,One,http://localhost/books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html,,8 Keys to Mental Health Through Exercise,http://localhost/books.toscrape.com/catalogue/category/books/psychology_26/index.html,3,,19587
,Psychology,Two,http://localhost/books.toscrape.com/catalogue/civilization-and-its-discontents_140/index.html,,Civilization and Its Discontents,http://localhost/books.toscrape.com/catalogue/category/books/psychology_26/index.html,3,,20666
,Psychology,One,http://localhost/books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html,,"Thinking, Fast and Slow",http://localhost/books.toscrape.com/catalogue/category/books/psychology_26/index.html,3,,20161
,Psychology,Three,http://localhost/books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html,,An Unquiet Mind: A Memoir of Moods and Madness,http://localhost/books.toscrape.com/catalogue/category/books/psychology_26/index.html,6,,19236
,Psychology,Three,http://localhost/books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html,,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,http://localhost/books.toscrape.com/catalogue/category/books/psychology_26/index.html,11,,21510
,Psychology,One,http://localhost/books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html,,The Golden Condom: And Other Essays on Love Lost and Found,http://localhost/books.toscrape.com/catalogue/category/books/psychology_26/index.html,12,,19498
,Psychology,One,http://localhost/books.toscrape.com/catalogue/the-lucifer-effect-understanding-how-good-people-turn-evil_758/index.html,,The Lucifer Effect: Understanding How Good People Turn Evil,http://localhost/books.toscrape.com/catalogue/category/books/psychology_26/index.html,14,,20212
,Fiction,Five,http://localhost/books.toscrape.com/catalogue/inferno-robert-langdon-4_176/index.html,,Inferno (Robert Langdon #4),http://localhost/books.toscrape.com/catalogue/snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631/index.html,3,,18401
,Fiction,Five,http://localhost/books.toscrape.com/catalogue/crazy-rich-asians-crazy-rich-asians-1_143/index.html,,Crazy Rich Asians (Crazy Rich Asians #1),http://localhost/books.toscrape.com/catalogue/snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631/index.html,3,,19811
,Fiction,One,http://localhost/books.toscrape.com/catalogue/big-little-lies_129/index.html,,Big Little Lies,http://localhost/books.toscrape.com/catalogue/snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631/index.html,3,,19702
,Fiction,Three,http://localhost/books.toscrape.com/catalogue/the-course-of-love_109/index.html,,The Course of Love,http://localhost/books.toscrape.com/catalogue/snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631/index.html,2,,19642
